age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,jobEnc,maritalEnc,educationEnc,defaultEnc,housingEnc,loanEnc,contactEnc,monthEnc,poutcomeEnc,depositEnc
25,self-employed,single,secondary,no,1242.0,yes,no,unknown,28.0,may,615,2,-1,0,unknown,yes,6.0,2.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
28,management,married,secondary,no,292.0,yes,no,unknown,28.0,may,507,1,-1,0,unknown,yes,4.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
23,services,single,secondary,no,665.0,yes,no,unknown,28.0,may,1183,1,-1,0,unknown,yes,7.0,2.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
34,management,single,tertiary,no,1058.0,yes,no,unknown,28.0,may,864,2,-1,0,unknown,yes,4.0,2.0,2.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
28,student,single,secondary,no,949.0,yes,no,unknown,28.0,may,1730,1,-1,0,unknown,yes,8.0,2.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
51,entrepreneur,married,unknown,no,606.0,yes,no,unknown,28.0,may,560,9,-1,0,unknown,yes,2.0,1.0,3.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
35,blue-collar,married,secondary,no,0.0,yes,yes,unknown,29.0,may,543,1,-1,0,unknown,yes,1.0,1.0,1.0,0.0,1.0,1.0,2.0,8.0,3.0,1.0
35,admin.,married,secondary,no,404.0,yes,no,unknown,29.0,may,539,1,-1,0,unknown,yes,0.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
56,blue-collar,married,secondary,no,249.0,yes,no,unknown,29.0,may,791,2,-1,0,unknown,yes,1.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
45,unemployed,divorced,secondary,no,3354.0,yes,no,unknown,29.0,may,746,1,-1,0,unknown,yes,10.0,0.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
60,blue-collar,divorced,secondary,no,0.0,yes,no,unknown,29.0,may,1207,1,-1,0,unknown,yes,1.0,0.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
56,technician,married,secondary,no,589.0,yes,no,unknown,29.0,may,535,2,-1,0,unknown,yes,9.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
27,management,single,tertiary,no,12956.0,yes,no,unknown,29.0,may,789,3,-1,0,unknown,yes,4.0,2.0,2.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
30,admin.,married,secondary,no,873.0,yes,no,unknown,29.0,may,792,3,-1,0,unknown,yes,0.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
45,blue-collar,divorced,primary,no,594.0,yes,no,unknown,29.0,may,833,2,-1,0,unknown,yes,1.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
29,blue-collar,single,secondary,no,-20.0,yes,no,unknown,29.0,may,814,2,-1,0,unknown,yes,1.0,2.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
38,management,divorced,tertiary,no,4692.0,yes,no,unknown,29.0,may,1363,2,-1,0,unknown,yes,4.0,0.0,2.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
30,blue-collar,married,secondary,no,486.0,yes,no,unknown,29.0,may,1109,3,-1,0,unknown,yes,1.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
44,blue-collar,single,primary,no,1593.0,yes,no,unknown,29.0,may,828,3,-1,0,unknown,yes,1.0,2.0,0.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
36,management,single,tertiary,no,7606.0,yes,no,unknown,30.0,may,917,1,-1,0,unknown,yes,4.0,2.0,2.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
38,technician,married,secondary,no,226.0,yes,no,unknown,30.0,may,762,3,-1,0,unknown,yes,9.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
36,blue-collar,single,secondary,no,366.0,yes,yes,unknown,30.0,may,1133,2,-1,0,unknown,yes,1.0,2.0,1.0,0.0,1.0,1.0,2.0,8.0,3.0,1.0
37,management,divorced,secondary,no,16.0,yes,no,unknown,30.0,may,638,1,-1,0,unknown,yes,4.0,0.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
35,management,single,tertiary,no,565.0,yes,no,unknown,30.0,may,763,1,-1,0,unknown,yes,4.0,2.0,2.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
38,admin.,divorced,secondary,no,19.0,yes,no,unknown,30.0,may,604,2,-1,0,unknown,yes,0.0,0.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
40,services,married,primary,no,1082.0,yes,no,unknown,30.0,may,854,2,-1,0,unknown,yes,7.0,1.0,0.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
42,unemployed,divorced,secondary,no,1713.0,yes,no,unknown,30.0,may,855,2,-1,0,unknown,yes,10.0,0.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
46,management,divorced,tertiary,no,14481.0,yes,no,unknown,30.0,may,1269,1,-1,0,unknown,yes,4.0,0.0,2.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
35,technician,divorced,secondary,no,5724.0,yes,no,unknown,30.0,may,691,10,-1,0,unknown,yes,9.0,0.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
34,technician,divorced,secondary,no,1451.0,yes,no,unknown,30.0,may,1097,15,-1,0,unknown,yes,9.0,0.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
32,services,married,secondary,no,-34.0,yes,no,unknown,30.0,may,1236,2,-1,0,unknown,yes,7.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
50,unemployed,married,secondary,no,3674.0,yes,no,unknown,30.0,may,886,3,-1,0,unknown,yes,10.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
35,blue-collar,married,secondary,no,698.0,yes,yes,unknown,30.0,may,1343,3,-1,0,unknown,yes,1.0,1.0,1.0,0.0,1.0,1.0,2.0,8.0,3.0,1.0
36,technician,single,secondary,no,4136.0,yes,no,unknown,30.0,may,812,3,-1,0,unknown,yes,9.0,2.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
53,blue-collar,divorced,primary,no,2656.0,yes,no,unknown,30.0,may,1980,2,-1,0,unknown,yes,1.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
46,management,single,tertiary,no,2904.0,yes,no,unknown,30.0,may,984,2,-1,0,unknown,yes,4.0,2.0,2.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
26,management,single,tertiary,no,1004.0,yes,no,unknown,30.0,may,228,2,-1,0,unknown,yes,4.0,2.0,2.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
45,technician,single,secondary,no,410.0,yes,no,unknown,30.0,may,891,4,-1,0,unknown,yes,9.0,2.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
31,unemployed,divorced,primary,no,0.0,yes,no,unknown,30.0,may,745,12,-1,0,unknown,yes,10.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
29,management,single,tertiary,no,0.0,yes,no,unknown,30.0,may,539,12,-1,0,unknown,yes,4.0,2.0,2.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
53,entrepreneur,single,secondary,no,62.0,yes,no,unknown,30.0,may,1044,5,-1,0,unknown,yes,2.0,2.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
27,blue-collar,married,primary,no,416.0,yes,no,unknown,30.0,may,1193,2,-1,0,unknown,yes,1.0,1.0,0.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
39,management,married,tertiary,no,2763.0,yes,no,unknown,2.0,jun,526,2,-1,0,unknown,yes,4.0,1.0,2.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
36,services,married,secondary,no,2984.0,yes,no,unknown,2.0,jun,394,1,-1,0,unknown,yes,7.0,1.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
41,blue-collar,married,primary,no,143.0,yes,yes,unknown,2.0,jun,659,2,-1,0,unknown,yes,1.0,1.0,0.0,0.0,1.0,1.0,2.0,6.0,3.0,1.0
36,services,married,primary,no,0.0,yes,no,unknown,2.0,jun,1036,1,-1,0,unknown,yes,7.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
32,technician,married,secondary,no,696.0,yes,no,unknown,2.0,jun,815,1,-1,0,unknown,yes,9.0,1.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
35,services,married,secondary,no,152.0,yes,no,unknown,2.0,jun,563,1,-1,0,unknown,yes,7.0,1.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
36,management,single,tertiary,no,-78.0,yes,no,unknown,2.0,jun,1068,1,-1,0,unknown,yes,4.0,2.0,2.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
35,management,married,tertiary,no,867.0,yes,no,unknown,2.0,jun,230,3,-1,0,unknown,yes,4.0,1.0,2.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
30,blue-collar,single,secondary,no,953.0,yes,no,unknown,2.0,jun,747,2,-1,0,unknown,yes,1.0,2.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
42,blue-collar,married,secondary,no,443.0,yes,no,unknown,2.0,jun,671,5,-1,0,unknown,yes,1.0,1.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
42,technician,single,secondary,yes,-1129.0,yes,no,unknown,2.0,jun,555,5,-1,0,unknown,yes,9.0,2.0,1.0,1.0,1.0,0.0,2.0,6.0,3.0,1.0
32,blue-collar,married,primary,no,415.0,yes,no,unknown,2.0,jun,777,4,-1,0,unknown,yes,1.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
29,blue-collar,single,secondary,no,260.0,yes,no,unknown,2.0,jun,707,14,-1,0,unknown,yes,1.0,2.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
44,management,divorced,tertiary,yes,-411.0,yes,no,unknown,2.0,jun,432,4,-1,0,unknown,yes,4.0,0.0,2.0,1.0,1.0,0.0,2.0,6.0,3.0,1.0
32,technician,single,secondary,no,1279.0,yes,no,unknown,3.0,jun,1173,3,-1,0,unknown,yes,9.0,2.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
31,unemployed,married,secondary,no,86.0,yes,yes,unknown,3.0,jun,963,2,-1,0,unknown,yes,10.0,1.0,1.0,0.0,1.0,1.0,2.0,6.0,3.0,1.0
40,self-employed,married,secondary,yes,-754.0,yes,yes,unknown,3.0,jun,941,3,-1,0,unknown,yes,6.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,3.0,1.0
43,entrepreneur,married,secondary,no,0.0,no,no,unknown,3.0,jun,1025,7,-1,0,unknown,yes,2.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
27,management,single,secondary,no,178.0,yes,no,unknown,3.0,jun,732,2,-1,0,unknown,yes,4.0,2.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
37,services,single,secondary,no,278.0,yes,no,unknown,3.0,jun,1045,3,-1,0,unknown,yes,7.0,2.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
23,services,single,secondary,no,425.0,yes,no,unknown,3.0,jun,768,1,-1,0,unknown,yes,7.0,2.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
25,management,married,primary,no,168.0,yes,no,unknown,3.0,jun,801,1,-1,0,unknown,yes,4.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
26,blue-collar,single,secondary,yes,-36.0,yes,no,unknown,3.0,jun,482,2,-1,0,unknown,yes,1.0,2.0,1.0,1.0,1.0,0.0,2.0,6.0,3.0,1.0
47,blue-collar,divorced,primary,no,126.0,yes,no,unknown,3.0,jun,2456,2,-1,0,unknown,yes,1.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
35,admin.,married,secondary,no,-87.0,yes,no,unknown,3.0,jun,1363,7,-1,0,unknown,yes,0.0,1.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
32,technician,single,tertiary,no,6281.0,yes,no,unknown,3.0,jun,1336,4,-1,0,unknown,yes,9.0,2.0,2.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
45,management,divorced,secondary,no,644.0,yes,no,unknown,4.0,jun,633,1,-1,0,unknown,yes,4.0,0.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
30,admin.,divorced,secondary,no,377.0,yes,no,unknown,4.0,jun,524,15,-1,0,unknown,yes,0.0,0.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
29,services,single,secondary,no,-271.0,yes,no,unknown,4.0,jun,578,1,-1,0,unknown,yes,7.0,2.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
38,blue-collar,married,primary,no,5839.0,yes,no,unknown,4.0,jun,984,2,-1,0,unknown,yes,1.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
23,blue-collar,single,secondary,no,492.0,yes,no,unknown,4.0,jun,638,1,-1,0,unknown,yes,1.0,2.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
27,management,single,tertiary,no,99.0,yes,no,unknown,4.0,jun,767,2,-1,0,unknown,yes,4.0,2.0,2.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
27,management,single,tertiary,yes,-713.0,yes,no,unknown,4.0,jun,525,2,-1,0,unknown,yes,4.0,2.0,2.0,1.0,1.0,0.0,2.0,6.0,3.0,1.0
29,services,single,secondary,no,32.0,yes,no,unknown,4.0,jun,563,1,-1,0,unknown,yes,7.0,2.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
30,self-employed,married,tertiary,no,543.0,yes,yes,unknown,4.0,jun,1449,6,-1,0,unknown,yes,6.0,1.0,2.0,0.0,1.0,1.0,2.0,6.0,3.0,1.0
36,blue-collar,married,primary,no,403.0,yes,no,unknown,4.0,jun,920,1,-1,0,unknown,yes,1.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
35,admin.,divorced,secondary,no,437.0,yes,no,unknown,4.0,jun,908,1,-1,0,unknown,yes,0.0,0.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
36,blue-collar,married,secondary,no,1772.0,no,no,unknown,5.0,jun,208,1,-1,0,unknown,yes,1.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
59,retired,divorced,primary,no,-88.0,yes,no,unknown,5.0,jun,910,2,-1,0,unknown,yes,5.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
47,entrepreneur,married,secondary,no,0.0,no,no,unknown,5.0,jun,1446,1,-1,0,unknown,yes,2.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
58,entrepreneur,married,tertiary,no,853.0,no,no,unknown,5.0,jun,1149,2,-1,0,unknown,yes,2.0,1.0,2.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
37,management,single,tertiary,no,240.0,no,no,unknown,5.0,jun,1123,1,-1,0,unknown,yes,4.0,2.0,2.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
46,admin.,single,secondary,no,849.0,yes,no,unknown,5.0,jun,508,2,-1,0,unknown,yes,0.0,2.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
43,blue-collar,single,secondary,no,318.0,yes,no,unknown,5.0,jun,736,2,-1,0,unknown,yes,1.0,2.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
27,management,single,tertiary,no,703.0,yes,no,unknown,5.0,jun,590,3,-1,0,unknown,yes,4.0,2.0,2.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
38,services,divorced,secondary,no,61.0,no,no,unknown,5.0,jun,636,1,-1,0,unknown,yes,7.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
53,housemaid,married,primary,no,104.0,no,yes,unknown,5.0,jun,701,1,-1,0,unknown,yes,3.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0,3.0,1.0
47,blue-collar,married,secondary,no,1996.0,no,no,unknown,5.0,jun,761,2,-1,0,unknown,yes,1.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
56,housemaid,divorced,primary,yes,1238.0,no,no,unknown,5.0,jun,1558,1,-1,0,unknown,yes,3.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,3.0,1.0
41,housemaid,married,secondary,no,879.0,no,no,unknown,5.0,jun,1053,2,-1,0,unknown,yes,3.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
29,self-employed,married,secondary,no,425.0,yes,no,unknown,5.0,jun,562,15,-1,0,unknown,yes,6.0,1.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
50,technician,married,secondary,no,416.0,yes,no,unknown,5.0,jun,494,5,-1,0,unknown,yes,9.0,1.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
45,blue-collar,divorced,primary,no,844.0,no,no,unknown,5.0,jun,1018,3,-1,0,unknown,yes,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
35,blue-collar,married,secondary,no,860.0,yes,no,unknown,5.0,jun,884,4,-1,0,unknown,yes,1.0,1.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
26,technician,single,secondary,no,639.0,yes,no,unknown,6.0,jun,709,5,-1,0,unknown,yes,9.0,2.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
26,admin.,married,secondary,no,710.0,yes,yes,unknown,6.0,jun,1276,2,-1,0,unknown,yes,0.0,1.0,1.0,0.0,1.0,1.0,2.0,6.0,3.0,1.0
37,blue-collar,married,unknown,no,1508.0,no,yes,unknown,6.0,jun,381,2,-1,0,unknown,yes,1.0,1.0,3.0,0.0,0.0,1.0,2.0,6.0,3.0,1.0
30,admin.,single,secondary,no,223.0,yes,no,unknown,6.0,jun,862,11,-1,0,unknown,yes,0.0,2.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
38,management,single,tertiary,no,619.0,yes,no,unknown,6.0,jun,460,4,-1,0,unknown,yes,4.0,2.0,2.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
37,services,divorced,secondary,no,319.0,yes,no,unknown,6.0,jun,467,3,-1,0,unknown,yes,7.0,0.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
53,technician,married,secondary,no,480.0,no,no,unknown,6.0,jun,648,2,-1,0,unknown,yes,9.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
29,blue-collar,single,primary,no,213.0,yes,no,unknown,6.0,jun,2653,3,-1,0,unknown,yes,1.0,2.0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
35,management,single,tertiary,no,68.0,no,no,unknown,6.0,jun,1085,1,-1,0,unknown,yes,4.0,2.0,2.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
28,blue-collar,married,secondary,no,2788.0,yes,no,unknown,6.0,jun,369,2,-1,0,unknown,yes,1.0,1.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
55,blue-collar,married,unknown,no,7561.0,no,no,unknown,6.0,jun,685,3,-1,0,unknown,yes,1.0,1.0,3.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
49,management,divorced,secondary,no,-46.0,yes,no,unknown,9.0,jun,1055,10,-1,0,unknown,yes,4.0,0.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
50,services,married,secondary,no,1595.0,no,no,unknown,9.0,jun,882,1,-1,0,unknown,yes,7.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
43,management,single,tertiary,no,1046.0,no,no,unknown,9.0,jun,901,1,-1,0,unknown,yes,4.0,2.0,2.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
58,self-employed,divorced,tertiary,no,1382.0,no,no,unknown,9.0,jun,700,1,-1,0,unknown,yes,6.0,0.0,2.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
38,technician,married,primary,no,217.0,yes,no,unknown,9.0,jun,491,6,-1,0,unknown,yes,9.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
48,blue-collar,divorced,primary,no,183.0,no,no,unknown,9.0,jun,940,1,-1,0,unknown,yes,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
59,management,married,secondary,no,1321.0,no,no,unknown,9.0,jun,3881,3,-1,0,unknown,yes,4.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
58,blue-collar,married,secondary,no,25.0,no,no,unknown,9.0,jun,486,3,-1,0,unknown,yes,1.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
36,self-employed,single,tertiary,no,4844.0,no,no,unknown,9.0,jun,1137,3,-1,0,unknown,yes,6.0,2.0,2.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
42,entrepreneur,married,tertiary,no,5345.0,no,no,unknown,11.0,jun,878,3,-1,0,unknown,yes,2.0,1.0,2.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
41,admin.,single,secondary,no,812.0,no,yes,unknown,11.0,jun,583,4,-1,0,unknown,yes,0.0,2.0,1.0,0.0,0.0,1.0,2.0,6.0,3.0,1.0
42,admin.,married,secondary,no,105.0,no,no,unknown,11.0,jun,1159,4,-1,0,unknown,yes,0.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
39,management,married,tertiary,no,-190.0,no,yes,unknown,11.0,jun,893,8,-1,0,unknown,yes,4.0,1.0,2.0,0.0,0.0,1.0,2.0,6.0,3.0,1.0
57,housemaid,married,primary,no,625.0,no,yes,unknown,11.0,jun,867,1,-1,0,unknown,yes,3.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0,3.0,1.0
52,retired,married,unknown,no,293.0,no,no,unknown,11.0,jun,706,1,-1,0,unknown,yes,5.0,1.0,3.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
59,retired,married,unknown,no,1033.0,no,no,unknown,11.0,jun,1199,1,-1,0,unknown,yes,5.0,1.0,3.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
56,blue-collar,married,secondary,no,1210.0,no,no,unknown,11.0,jun,935,1,-1,0,unknown,yes,1.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
49,management,married,tertiary,no,64.0,no,no,unknown,11.0,jun,586,1,-1,0,unknown,yes,4.0,1.0,2.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
35,blue-collar,divorced,unknown,no,164.0,no,no,unknown,11.0,jun,967,2,-1,0,unknown,yes,1.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
36,unemployed,married,secondary,no,1766.0,no,no,unknown,11.0,jun,595,2,-1,0,unknown,yes,10.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
40,admin.,single,tertiary,no,1248.0,no,no,unknown,11.0,jun,1290,2,-1,0,unknown,yes,0.0,2.0,2.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
55,blue-collar,married,secondary,no,0.0,no,no,unknown,12.0,jun,614,2,-1,0,unknown,yes,1.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
58,admin.,married,secondary,no,826.0,no,no,unknown,12.0,jun,885,1,-1,0,unknown,yes,0.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
39,self-employed,married,tertiary,no,2630.0,no,no,unknown,12.0,jun,651,5,-1,0,unknown,yes,6.0,1.0,2.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
47,housemaid,single,tertiary,no,3727.0,no,no,unknown,12.0,jun,993,6,-1,0,unknown,yes,3.0,2.0,2.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
40,management,married,secondary,no,406.0,yes,no,unknown,12.0,jun,577,2,-1,0,unknown,yes,4.0,1.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
35,blue-collar,married,tertiary,no,2999.0,no,no,unknown,12.0,jun,1141,6,-1,0,unknown,yes,1.0,1.0,2.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
48,blue-collar,married,secondary,no,1000.0,yes,no,unknown,12.0,jun,1268,2,-1,0,unknown,yes,1.0,1.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
48,management,divorced,tertiary,no,503.0,no,yes,unknown,12.0,jun,1243,7,-1,0,unknown,yes,4.0,0.0,2.0,0.0,0.0,1.0,2.0,6.0,3.0,1.0
24,blue-collar,single,secondary,yes,-203.0,yes,no,unknown,12.0,jun,465,3,-1,0,unknown,yes,1.0,2.0,1.0,1.0,1.0,0.0,2.0,6.0,3.0,1.0
49,blue-collar,married,primary,no,361.0,yes,no,unknown,16.0,jun,513,2,-1,0,unknown,yes,1.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
36,blue-collar,married,secondary,no,274.0,yes,no,unknown,16.0,jun,686,11,-1,0,unknown,yes,1.0,1.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
52,retired,divorced,tertiary,no,3687.0,yes,yes,unknown,16.0,jun,741,4,-1,0,unknown,yes,5.0,0.0,2.0,0.0,1.0,1.0,2.0,6.0,3.0,1.0
42,entrepreneur,single,unknown,no,323.0,no,no,unknown,16.0,jun,617,1,-1,0,unknown,yes,2.0,2.0,3.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
36,services,married,secondary,no,981.0,no,no,unknown,16.0,jun,1093,1,-1,0,unknown,yes,7.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
36,blue-collar,divorced,secondary,no,638.0,yes,no,unknown,16.0,jun,1395,2,-1,0,unknown,yes,1.0,0.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
48,unemployed,single,tertiary,no,3229.0,no,no,unknown,16.0,jun,1089,1,-1,0,unknown,yes,10.0,2.0,2.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
51,management,single,secondary,no,1610.0,yes,no,unknown,16.0,jun,1248,3,-1,0,unknown,yes,4.0,2.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
51,blue-collar,married,secondary,no,33.0,no,yes,unknown,16.0,jun,721,3,-1,0,unknown,yes,1.0,1.0,1.0,0.0,0.0,1.0,2.0,6.0,3.0,1.0
46,technician,married,secondary,no,536.0,yes,no,unknown,16.0,jun,750,2,-1,0,unknown,yes,9.0,1.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
37,management,married,tertiary,no,0.0,no,no,unknown,16.0,jun,637,6,-1,0,unknown,yes,4.0,1.0,2.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
36,entrepreneur,married,tertiary,no,3057.0,no,no,unknown,16.0,jun,2769,4,-1,0,unknown,yes,2.0,1.0,2.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
47,management,married,secondary,no,2892.0,no,no,unknown,17.0,jun,556,1,-1,0,unknown,yes,4.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
40,technician,divorced,tertiary,no,0.0,no,no,unknown,17.0,jun,522,1,-1,0,unknown,yes,9.0,0.0,2.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
38,student,single,tertiary,no,3316.0,no,no,unknown,17.0,jun,1345,3,-1,0,unknown,yes,8.0,2.0,2.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
